Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
NCC05-1261	TN97-167	S99-2281	( TN97-167 ( TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) , Manokin ) , S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) )	-	-
NCC05-1323	TN97-167	S99-2281	( TN97-167 ( TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) , Manokin ) , S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) )	-	-
NCC05-1336	TN97-167	S99-2281	( TN97-167 ( TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) , Manokin ) , S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) )	-	-
NCC05-1543	N97-61	N95-614	( N97-61 ( N90-541 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , N90-1101 ( Brim , N80-777 ) ) , N95-614 )	-	-
NCC05-456	TN96-58	Delsoy_5710	( TN96-58 , Delsoy_5710 ( Hartz_H5164 , Hartwig ) )	-	-
NCC06-1090	N99-8137	TN99-117	( N99-8137 ( N7001 , Graham ) , TN99-117 ( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 ) )	-	-
NCC06-148	S00-9925-10	DT99-17400	( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , DT99-17400 ( UARK-5798 ( Hutcheson , Waters ) , Bolivar ) )	-	-
NCC06-2188	TN96-58	V96-0340	( TN96-58 , V96-0340 )	-	-
NCC06-339	S00-9925-10	DT99-17400	( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , DT99-17400 ( UARK-5798 ( Hutcheson , Waters ) , Bolivar ) )	-	-
NCC06-5754R	TN99-184	NC-Roy_RR	( TN99-184 ( K1309 ( K1133 ( V75-345 ( Essex , Shore ) , S76-2120 ( D67-3297 , Essex ) ) , N83-375 ( N76-098 ( N70-1741 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ( PI_23211 , - ) ) ) ) ) , Essex ) , N76-683 ( N70-1501 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) ) ) , V90-1012 ) , NC-Roy_RR ( NC-Roy , MON_RR ) )	-	-
NCC06-579	TN96-58	DT99-16864	( TN96-58 , DT99-16864 ( S59-60 , Bolivar ) )	-	-
NCC06-5894R	TN99-184	NC-Roy_RR	( TN99-184 ( K1309 ( K1133 ( V75-345 ( Essex , Shore ) , S76-2120 ( D67-3297 , Essex ) ) , N83-375 ( N76-098 ( N70-1741 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ( PI_23211 , - ) ) ) ) ) , Essex ) , N76-683 ( N70-1501 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) ) ) , V90-1012 ) , NC-Roy_RR ( NC-Roy , MON_RR ) )	-	-
NCC06-7018R	N97-9612	NC-Roy_RR	( N97-9612 ( N90-7199 , Cook ) , NC-Roy_RR ( NC-Roy , MON_RR ) )	-	-
NCC06-899	R97-1634	N97-9693	( R97-1634 ( Pioneer_P9592 , Holladay ) , N97-9693 ( N90-7199 , Cook ) )	-	-
NCC06-929	R97-1634	N97-9693	( R97-1634 ( Pioneer_P9592 , Holladay ) , N97-9693 ( N90-7199 , Cook ) )	-	-
NCC07-241R	R99-2172	NCC01-250RR	( R99-2172 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Hartz_H4994 ) , NCC01-250RR )	-	-
NCC07-7496	K1530	NC-Roy	( K1530 ( KS5292 , SC91-2007 ) , NC-Roy )	-	-
NCC07-7506	K1530	NC-Roy	( K1530 ( KS5292 , SC91-2007 ) , NC-Roy )	-	-
NCC07-7590	K1530	NC-Roy	( K1530 ( KS5292 , SC91-2007 ) , NC-Roy )	-	-
NCC07-7714	K1530	NC-Roy	( K1530 ( KS5292 , SC91-2007 ) , NC-Roy )	-	-
NCC07-7961	MD99-6226	N97-9677	( MD99-6226 ( V91-2935 , MD92-5769 ) , N97-9677 ( M90-7199 , Cook ) )	-	-
NCC07-8138	MD99-6226	N97-9677	( MD99-6226 ( V91-2935 , MD92-5769 ) , N97-9677 ( M90-7199 , Cook ) )	-	Diversity
NCC07-8693	R99-2070	MD00-6015	( R99-2070 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Hartz_H4994 ) , MD00-6015 ( MD92-5769 , N93-54 ( N85-67 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Epps ) , Holladay ) ) )	-	-
NCC07-8792	R99-2070	MD00-6015	( R99-2070 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Hartz_H4994 ) , MD00-6015 ( MD92-5769 , N93-54 ( N85-67 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Epps ) , Holladay ) ) )	-	-
NCC09-200719-1-37_	NCC04-619	NCC04-1555	( NCC04-619 ( N97-61 ( N90-541 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , N90-1101 ( Brim , N80-777 ) ) , TN96-64 ( N85-578 , Manokin ) ) , NCC04-1555 ( MD97-5905 ( TN90-3 , Stressland ) , N98-274 ) )	-	-
ND00-2756	M91-895	ND93-5849	( M91-895 ( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M85-52 ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson ) ) , ND93-5849 ( KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) , Maple_Donovan ) )	-	-
ND00-2761	M91-895	ND93-5849	( M91-895 ( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M85-52 ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson ) ) , ND93-5849 ( KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) , Maple_Donovan ) )	-	-
ND00-2763	M91-895	ND93-5849	( M91-895 ( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M85-52 ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson ) ) , ND93-5849 ( KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) , Maple_Donovan ) )	-	-
ND00-2765	M91-895	ND93-5849	( M91-895 ( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M85-52 ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson ) ) , ND93-5849 ( KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) , Maple_Donovan ) )	-	-
ND00-2774	M91-895	ND93-5849	( M91-895 ( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M85-52 ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson ) ) , ND93-5849 ( KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) , Maple_Donovan ) )	-	-
ND00-547	Pioneer_P9092	Korada	( Pioneer_P9092 , Korada )	-	-
ND00-560	Pioneer_P9092	Korada	( Pioneer_P9092 , Korada )	-	-
ND00-908	ND93-6064	ND92-2381	( ND93-6064 ( Agassiz , Pioneer_P9061 ) , ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) )	-	-
ND01-1690	Pioneer_P9092	ND95-958	( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) )	-	-
ND01-1912	Pioneer_P9092	ND95-958	( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) )	-	-
ND01-2006	Proto	Norpro	( Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) ( M63-87 ( Chippewa , PI_261475 ) ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ( M63-158 ( PI_261475 , Pridesoy_II ) ( PI_261475 , Pridesoy_II ) , Provar ) ) , Norpro ( Ozzie , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) )	-	Rps6
ND01-2621	ND95-952	Pioneer_P9004	( ND95-952 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) )	-	-
ND01-3533	A95-583021	ND95-952	( IA1009 , ND95-952 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) )	-	-
ND01-3559	Pioneer_P91B01	ND92-2381	( Pioneer_P91B01 , ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) )	-	-
ND01-3739	ND95-952	A96-492041	( ND95-952 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , A96-492041 ( Northrup_King_S24-92 , Northrup_King_S19-90 ) )	-	-
ND01-4249	Pioneer_P9092	ND95-958	( Pioneer_P9092 , ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) )	-	-
ND02-2559	ND95-958	Council	( ND95-958 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , Council ( Ozzie , Dawson ) )	-	-
ND02-3783	ND95-938	Korada	( ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , Korada )	-	-
ND02-4166	ND95-938	Traill	( ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) , Traill ( M82-996 ( M72-3 ( Evans , Hodgson ) , Peterson_1677 ) , Sigco_KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) ) )	-	-
ND02-971	Celeste	Crawford	( Celeste , Crawford )	-	Parentage conflict. NUST 2014-NUST 2005
ND02-992	ND92-2381	ND95-938	( ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) , ND95-938 ( ND88-800 ( Maple_Amber , Evans ) , Pioneer_P9061 ) )	-	-
ND03-4757	ND96-1593	Pioneer_P9061	( ND96-1593 , Pioneer_P9061 )	-	-
ND03-5030	Barnes	SD96-33	( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) )	-	-
ND03-5037	Barnes	SD96-33	( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) )	-	-
ND03-5047	Barnes	SD96-33	( Barnes , SD96-33 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Hendricks ) )	-	-
ND03-5441	Barnes	MN9002CN	( Barnes , MN9002CN )	-	-
