Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
CR16-0112	CL05-3314	KB10-22-1	( CL05-3314 ( 98820-33 , 0J177-1-9 ) , KB10-22-1 )	-	-
CR16-0113	CL05-3314	KB10-22-1	( CL05-3314 ( 98820-33 , 0J177-1-9 ) , KB10-22-1 )	-	-
CR16-0116	CL05-3314	KB10-22-1	( CL05-3314 ( 98820-33 , 0J177-1-9 ) , KB10-22-1 )	-	-
CR16-0117	CL05-3314	KB10-22-1	( CL05-3314 ( 98820-33 , 0J177-1-9 ) , KB10-22-1 )	-	-
CR16-0120	CL05-4637	KB10-22-2	( CL05-4637 ( CL0J173-6-8 ( Kottman , Dwight ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) , KB10-22-2 )	-	-
CR16-0124	CL05-4637	KB10-22-2	( CL05-4637 ( CL0J173-6-8 ( Kottman , Dwight ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) , KB10-22-2 )	-	-
CR16-0125	CL05-4637	KB10-22-2	( CL05-4637 ( CL0J173-6-8 ( Kottman , Dwight ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) , KB10-22-2 )	-	-
CR16-0129	LD02-9050	L66-2470-2	( LD02-9050 ( Macon , LS93-0375 ( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ) , Pioneer_P9402 ) ) , L66-2470-2 )	-	-
CR16-0130	LD02-9050	L66-2470-2	( LD02-9050 ( Macon , LS93-0375 ( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ) , Pioneer_P9402 ) ) , L66-2470-2 )	-	-
CR16-0153	LG09-8165	HI0800685	( LG09-8165 ( PI_603571_A , LG00-6182 ( PI_561319_A , PI_574477 ) ) , HI0800685 )	-	-
CR16-0154	LG09-8165	HI0800685	( LG09-8165 ( PI_603571_A , LG00-6182 ( PI_561319_A , PI_574477 ) ) , HI0800685 )	-	-
CR16-0155	LG09-8165	HI0800685	( LG09-8165 ( PI_603571_A , LG00-6182 ( PI_561319_A , PI_574477 ) ) , HI0800685 )	-	-
CR16-0156	LG09-8165	HI0800685	( LG09-8165 ( PI_603571_A , LG00-6182 ( PI_561319_A , PI_574477 ) ) , HI0800685 )	-	-
CR16-1124	CL05-3314	KB10-22-1	( CL05-3314 ( 98820-33 , 0J177-1-9 ) , KB10-22-1 )	-	-
CR16-1398	CL05-3314	KB10-22-2	( CL05-3314 ( 98820-33 , 0J177-1-9 ) , KB10-22-2 )	-	-
CR17-0594	KB10-22#1551	CL0J095-4-6	( KB10-22#1551 , CL0J095-4-6 ( CX1705R-108 ( CRS7C1-13-1 , Savoy ) , Dwight ) )	-	-
CR17-0765	KB10-22#1583	4J105-3-4	( KB10-22#1583 , 4J105-3-4 ( CLOJ173-6-2 ( Kottman , Dwight ) , WW115926 ) )	-	-
CR17-0824	KB10-22#1583a	4J105-3-4	( KB10-22#1583a , 4J105-3-4 ( CLOJ173-6-2 ( Kottman , Dwight ) , WW115926 ) )	-	-
CR17-0969	KB10-22#1583	Maverick	( KB10-22#1583 , Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) )	-	-
CR17-3693	LG09-8165	WN0800527	( LG09-8165 ( PI_603571_A , LG00-6182 ( PI_561319_A , PI_574477 ) ) , WN0800527 )	-	-
CR17-3701	LG09-8165	WN0800527	( LG09-8165 ( PI_603571_A , LG00-6182 ( PI_561319_A , PI_574477 ) ) , WN0800527 )	-	-
CR17-3734	LG09-8165	WN0800527	( LG09-8165 ( PI_603571_A , LG00-6182 ( PI_561319_A , PI_574477 ) ) , WN0800527 )	-	-
CR17-3780	U092-15057	LG09-7161	( U092-15057 , LG09-7161 )	-	-
CR17-3841	LG09-7871	LG09-7341	( LG09-7871 , LG09-7341 )	-	-
CR17-3842	LG09-7871	LG09-7341	( LG09-7871 , LG09-7341 )	-	-
CR17-3913	LG09-7167	LG10-1562	( LG09-7167 ( LG00-3372 ( PI_561319 , PI_574477 ) , HC99-2763 ( DPL_3478 , Stressland ) ) , LG10-1562 ( LG00-6925 ( IA2022 , LG91-6859 ( LG87-429 ( PI_297544 , PI_290126_B ) , Zane ) ) , LG03-1614 ( LG96-1488 ( LG89-8665 ( PI_436682 , Ripley ) , LG88-2696 ( Ripley , PI_370059 ) ) , LG97-7363 ( LG90-2179 ( PI_437851_A , Ripley ) , LG88-3146 ( PI_427099 , PI_445830 ) ) ) ) )	-	-
CR17-3964	LG07-2309	WN0800527	( LG07-2309 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LG01-7728 ) , WN0800527 )	-	-
CR17-4046	LG07-4722	LD07-4477	( LG07-4722 ( PI_507807 , Williams_82 ) , LD07-4477 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) )	-	-
CR17-4112	LG09-7431	LG10-3250	( LG09-7431 ( LG00-8298 ( PI_574477 , PI_561377 ) , Golden_Harvest_H2885 ) , LG10-3250 ( LG03-1672 ( LG97-5474 ( Pioneer_P6906-16 , Pioneer_P5096-03D ) , IA3010 ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) )	-	-
CR17-4386	LG10-2699	LG09-7163	( LG10-2699 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) ) , LG09-7163 ( LG00-3372 ( PI_561319 , PI_574477 ) , HC99-2763 ( DPL_3478 , Stressland ) ) )	-	-
CR17-4388	LG10-2699	LG09-7163	( LG10-2699 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) ) , LG09-7163 ( LG00-3372 ( PI_561319 , PI_574477 ) , HC99-2763 ( DPL_3478 , Stressland ) ) )	-	-
CR17-4545	LG10-2699	LG09-7163	( LG10-2699 ( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , LG03-3020 ( LG96-1711 ( LG88-3146 ( PI_427099 , PI_445830 ) , LG88-2248 ( PI_438151 , A78-123018 ( Pride_B216 ( Corsoy , Wayne ) , Hodgson ) ) ) , LG92-4208 ( LG84-1269 ( PI_227333 , PI_91730_-1 ) , Chamberlain ) ) ) , LG09-7163 ( LG00-3372 ( PI_561319 , PI_574477 ) , HC99-2763 ( DPL_3478 , Stressland ) ) )	-	-
CR17-4959	U093-11114	LG07-1851	( U093-11114 , LG07-1851 )	-	-
CR17-4971	U093-11114	LG07-1851	( U093-11114 , LG07-1851 )	-	-
CR17-5284	LG04-4717	LG03-3191-1	( LG04-4717 ( LG98-5579 ( LG89-773 ( LG85-3343 ( PI_361064 , PI_407710 ) , LG85-2846 ( PI_404157 , PI_384469A ) ) , LG91-7323 ( BSR_101 , LG82-8379 ( PI_68508 , FC_04007B ) ) ) , A98-980047 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , Northrup_King_S24-92 ) ) , LG03-3191-1 )	-	-
CR181937	4J105-2-13	LD00-3309	( 4J105-2-13 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR182047	4J105-2-13	LD00-3309	( 4J105-2-13 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183106	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183142	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183164	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183173	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183196	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183198	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183264	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183311	4J105-3-9	LD00-3309	( 4J105-3-9 , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) )	-	-
CR183423	IA3023	Dwight	( IA3023 ( Dairyland_DSR365 , Pioneer_P9381 ) , Dwight )	-	-
CR183805	4J114-2-6	Northrup_King_S20-F8	( 4J114-2-6 , Northrup_King_S20-F8 )	-	-
CR184183	4J105-3-4	LG04-6000	( 4J105-3-4 ( CLOJ173-6-2 ( Kottman , Dwight ) , WW115926 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) )	-	-
CR184232	4J105-3-4	LG04-6000	( 4J105-3-4 ( CLOJ173-6-2 ( Kottman , Dwight ) , WW115926 ) , LG04-6000 ( HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) , LG97-9912 ( LG90-4181 ( PI_436682 , Lawrence ) , Asgrow_A3322 ) ) )	-	-
CR184469	U09-133021	AR11-214001	( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
CR184506	U09-133021	AR11-214001	( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
CR184561	U09-133021	AR11-214001	( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
CR184590	U09-133021	AR11-214001	( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
CR184594	U09-133021	AR11-214001	( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
CR184610	U09-133021	AR11-214001	( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) )	-	-
CS20	S4	S19	( S4 , S19 )	PI 556628	Callahan Enterprises, Inc., PVP 8100132
CS24	S20	Hark	( S20 ( L15 , C1423 ) , Hark )	PI 556651	Callahan Enterprises, Inc., PVP 8100133
CS31	S10	Mitchell	( S10 , Mitchell ( Amsoy , Wayne ) )	PI 556630	Callahan Enterprises, Inc., PVP 8100135
CS38	Mitchell	Cutler_71	( Mitchell ( Amsoy , Wayne ) , Cutler_71 )	PI 556631	Callahan Enterprises, Inc., PVP 8100136
CS45	Corsoy	Mitchell	( Corsoy , Mitchell ( Amsoy , Wayne ) )	PI 556629	Callahan Enterprises, Inc., PVP 8100138
CX1339-30	Dunfield	X143	( Dunfield ( PI_36846 , - ) , X143 )	-	-
CX1515-4	CRS3-998-24-1	C1813	( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) )	-	-
CX1517-171	CRS-998-24-1	C1727	( CRS-998-24-1 , C1727 ( Century , - ) )	-	-
CX166-103N-1	L46-1503	Bavender_Special-2	( L46-1503 , Bavender_Special-2 ( Bavender_Special ( Mukden ( PI_50523 , - ) , - ) , - ) )	-	-
CX169-9-2	Mukden	L46-2132	( Mukden ( PI_50523 , - ) , L46-2132 )	-	-
CX1705R-108	CRS7C1-13-1	Savoy	( CRS7C1-13-1 , Savoy )	-	-
CX1834	CX1515-4	-	( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - )	-	Mutagenized line from CX1515-4; doi:10.2135/cropsci2000.4061601x
CX1834-1-2	Athow	M153-1-4-6-14	( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) )	-	Selection from mutagenized CX1515-4
CX1834-1-6	Athow	M153-1-4-6-14	( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) )	-	-
CX192-28-3	C1070	Adams	( C1070 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Kent ) , Adams )	-	-
CX193-88-3	Perry	C1066	( Perry , C1066 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )	-	-
CX210	Weber	Asgrow_A3127	( Weber , Asgrow_A3127 ( Williams , Essex ) )	PI 546480	Monsanto Technology, LLC, PVP 9100033
CX2239-50	C143	X531	( C143 ( PI_70218-2-6-7 , - ) , X531 )	-	-
CX252	CX259	CX366	( CX259 , CX366 )	-	Conflicting parentage. Southern Test 2004 says Harsoy x C0179, PVP says CX259 x CX366. Parentage from PVP cert.
CX258-2-3-2	PI_65338	C1079	( PI_65338 , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )	-	-
CX267	CM203	CX366	( CM203 , CX366 )	PI 554604	Monsanto Technology, LLC, PVP 9100209
CX291	Asgrow_A3127	Williams_82	( Asgrow_A3127 ( Williams , Essex ) , Williams_82 )	PI 547094	Monsanto Technology, LLC, PVP 9100075
CX291-42-1	Mukden	C1069	( Mukden ( PI_50523 , - ) , C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) )	-	-
CX314-50	Ford	Shelby	( Ford , Shelby )	-	-
CX314-56	Ford	Shelby	( Ford , Shelby )	-	-
CX314-81	Ford	Shelby	( Ford , Shelby )	-	-
CX369c	-	#NAME?	( - , -_ )	-	-
CX407	Amsoy	C1253	( Amsoy , C1253 ( Blackhawk , Harosoy ) )	-	Selection from Amsoy; Selection from C1253
CX412	Wayne	C1317	( Wayne , C1317 )	-	Selection from Wayne; Selection from C1317
CX413	CX407	CX412	( CX407 ( Amsoy , C1253 ( Blackhawk , Harosoy ) ) , CX412 ( Wayne , C1317 ) )	-	Selection from CX407; Selection from CX412
CX463-3	Cutler	C1311	( Cutler , C1311 ( Wabash , C1069 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) )	-	-
CX531	Midwest	Dunfield	( Midwest ( PI_6556 , - ) , Dunfield ( PI_36846 , - ) )	-	-
CX831-151-2-5-2-5	Dunfield	MM-21	( Dunfield ( PI_36846 , - ) , MM-21 ( Manchu ( PI_30593 , - ) , - ) )	-	-
CX831-362-1-3-1-6-5	Dunfield	MM-21	( Dunfield ( PI_36846 , - ) , MM-21 ( Manchu ( PI_30593 , - ) , - ) )	-	-
CX831-88-3-1-3-3	Dunfield	MM-21	( Dunfield ( PI_36846 , - ) , MM-21 ( Manchu ( PI_30593 , - ) , - ) )	-	-
Cavalier_	Sargent	ND96-1006	( Sargent , ND96-1006 ( Glacier , Council ( Ozzie , Dawson ) ) )	PI 654358, ND02-2019 	CV-499, NDSU Research Foundation, PVP 200800303
Cayuga	PI_65393	-	( PI_65393 , - )	PI 548312	Selection from PI 65393
Charlee	PI_71663	-	( PI_71663 , - )	PI 548446	Selected from PI 71663 Nanking, Cn 1927
Charleston	HC74-643RE	HC78-676	( HC74-643RE ( Williams , Ransom ) , HC78-676 ( L70T543G ( L15 , Amsoy_71 ) , L74D-619 ( Williams , Ransom ) ) )	PI 567902,HC85-6724	PVP 9300194
Cherokee	PI_93057	-	( PI_93057 , - )	PI 548447	Selection from PI 93057
Chesapeake	Essex	V71-793	( Essex , V71-793 ( Dare , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) )	PI 583366	PVP 9400199
Cisne	Burlison	Asgrow_A3733	( Burlison ( K74-113-76-486 , Century ) , Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) )	PI 593256, LN90-4129	PVP 9600136
Classic_I	Wayne	Hark	( Wayne , Hark )	PI 556493	V. R. Seeds, Inc., PVP 7500069
Classic_II	Wayne	Harosoy_63	( Wayne , Harosoy_63 )	PI 556505	V. R. Seeds, Inc., PVP 7600041
Clemson	PI_71659	-	( PI_71659 , - )	PI 548448	Selection from PI 71659; Nanking, Cn 1927
Clermont	HS1-3641	HS1-7116	( HS1-3641 ( HS94-9053 ( Pioneer_P9268-03 , Vertex ( Conrad , Hayes ) ) , Kottman ) , HS1-7116 )	-	The Ohio State University, PVP 201400076
Coker_136	N98-6800	Coker_Hampton_266	( N98-6800 , Coker_Hampton_266 )	PI 556514	Novartis Seeds, Inc., PVP 7300091
Coker_156	Dare	D64-3937	( Dare , D64-3937 ( Hill , D59-1619 ) )	75-842, 72-260	-
Coker_208	Hampton	-	( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , - )	Co28	Co28 is a subline of Hampton
Coker_237	Hutton	N63-858	( Hutton , N63-858 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) )	PI 556536, Co237	Coker's Pedigreed Seed Co.
Coker_240	Majos	Lee	( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee )	Co240, NSL42776	-
Coker_318	Jackson	Corker_56-251	( Jackson , Corker_56-251 )	Co318, NSL74169	-
Coker_3207	Hampton	-	( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , - )	Co3207	Selection from Hampton
Coker_338	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co68-38, PI 556515, Co338	Coker's Pedigreed Seed Co.
Coker_368	Corker_71-211	Centennial	( Corker_71-211 , Centennial )	PI 556696, Co368	-
Coker_425	Corker_69-119	Essex	( Corker_69-119 , Essex )	PI 556744, Co425	Coker's Pedigreed Seed Co.
Coker_433	Yelredo	Nanda	( Yelredo ( Mammoth_Yellow , Laredo ) , Nanda ( PI_95727 , - ) )	Yelnando, Co433	Coker's Pedigreed Seed Co.
Coker_4504	Jackson	Coker_56-251	( Jackson , Coker_56-251 )	Co4505	-
Coker_488	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co73-410, PI 556537, Co488	-
Coker_5322	Jackson	Coker_56-3492	( Jackson , Coker_56-3492 )	Co5322	-
Coker_57-225	Majos	Lee	( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee )	Co57-225	-
Coker_57-248	Majos	Lee	( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee )	Co57-248	-
Coker_58-240	Majos	Lee	( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee )	Co58-240	-
Coker_58-266	Majos	Lee	( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee )	Co58-266	-
Coker_60-231	Majos	Lee	( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee )	Co60-231	-
Coker_6307	Stuart	F56-3492	( Stuart , F56-3492 ( Jackson , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	Co6307	-
Coker_6718	Stuart	F56-3492	( Stuart , F56-3492 ( Jackson , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )	Co6718	-
Coker_6738	Braxton	Coker_368	( Braxton , Coker_368 ( Corker_71-211 , Centennial ) )	Co6738	-
Coker_68-38	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co68-38	-
Coker_68-41	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co68-41	-
Coker_69-119	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co69-119	-
Coker_71-211	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co71-211	-
Coker_71-222	Hampton_266	Coker_338	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ( Mammoth_Yellow , Laredo ) ) , Lee ) , Coker_338 ( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg ) )	Co71-222	Hampton 266 subline to Bragg
Coker_72-286	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co72-286	-
Coker_73-473	Hampton_266	Bragg	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg )	Co73-473	-
Coker_74-546	Corker_208	R64-502	( Corker_208 , R64-502 )	Co74-546	-
Coker_75-756	Hampton_266	Ransom	( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom )	Co75-756	-
Coker_76-863	Hampton_266A	Pickett_71	( Hampton_266A , Pickett_71 )	Co76-863	-
Coker_76-927	Coker_237	-	( Coker_237 ( Hutton , N63-858 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , - )	Co76-927	Reselected Coker 237
Coker_79-501	Corker_71-211	Centennial	( Corker_71-211 , Centennial )	Co79-501	-
Coker_79-760	Corker_73-473	Centennial	( Corker_73-473 , Centennial )	Co79-760	-
Coker_80-917	Centennial	Corker_76-863	( Centennial , Corker_76-863 )	Co80-917	-
Coker_82-537	Coker_488	D74-7741	( Coker_488 ( Hampton_266 ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Bragg ) , D74-7741 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) )	Co82-537	-
Coker_82-622	Braxton	Coker_368	( Braxton , Coker_368 ( Corker_71-211 , Centennial ) )	Co82-622, Northrup King S83	-
Coker_82-645	Braxton	Coker_368	( Braxton , Coker_368 ( Corker_71-211 , Centennial ) )	Co82-645	-
Coker_Hampton_266A	Majos	Lee	( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee )	-	-
Colland	Kent	-	( Kent , - )	-	Selection from Kent
