Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
M85-173	M77-120	Simpson	( M77-120 ( M70-440 , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) , Simpson )	-	-
M85-201	A79-134008	Ozzie	( A79-134008 , Ozzie )	-	-
M85-202	A79-134008	Ozzie	( A79-134008 , Ozzie )	-	-
M85-23	M71-148	Simpson	( M71-148 ( Clay , Evans ) , Simpson )	-	-
M85-260	Evans	M74-498	( Evans , M74-498 )	-	-
M85-314	Evans	M76-402	( Evans , M76-402 )	-	-
M85-339	M71-148	M76-402	( M71-148 ( Clay , Evans ) , M76-402 )	-	-
M85-396	M73-62	M74-399	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , M74-399 ( Hodgson , Wells ) )	-	-
M85-49	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M85-52	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M85-564	M74-337	M74-23	( M74-337 ( Evans , Northrup_King_9436 ( Corsoy , Wayne ) ) , M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) )	-	-
M85-582	McCall	Corsoy_79	( McCall , Corsoy_79 )	-	-
M85-647	Ozzie	Fayette	( Ozzie , Fayette )	-	-
M85-81	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M85-85	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M85-907	Simpson	A80-147003	( Simpson , A80-147003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) )	-	-
M85-933	Fayette	McCall	( Fayette , McCall )	-	-
M85-_52	Simpson	-	( Simpson , - )	-	-
M86-122	M72-127	M81-610	( M72-127 ( Evans , - ) , M81-610 ( Dawson , M70-447 ( Provar , M53-43 ( M10 , PI_180501 ) ) ) )	-	-
M86-130	M72-127	M81-610	( M72-127 ( Evans , - ) , M81-610 ( Dawson , M70-447 ( Provar , M53-43 ( M10 , PI_180501 ) ) ) )	-	-
M86-1322	M75-2	L77-906	( M75-2 , L77-906 )	-	-
M86-138	M72-127	PI_438454	( M72-127 ( Evans , - ) , PI_438454 )	-	-
M86-1410	M72-3	L77-756	( M72-3 ( Evans , Hodgson ) , L77-756 ( Beeson , Cloud ) )	-	-
M86-162	M73-62	Corsoy_79	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Corsoy_79 )	-	-
M86-169	M73-62	Corsoy_79	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Corsoy_79 )	-	-
M86-1800	M70-187	L77-906	( M70-187 ( Merit , SS65-5702 ) , L77-906 )	-	-
M86-1973	M75-89	L77-906	( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 )	-	-
M86-2197	M72-127	M81-610	( M72-127 ( Evans , - ) , M81-610 ( Dawson , M70-447 ( Provar , M53-43 ( M10 , PI_180501 ) ) ) )	-	-
M86-2237	M73-62	Corsoy_79	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Corsoy_79 )	-	-
M86-2301	M76-55	M74-23	( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) )	-	-
M86-2334	Evans	Asgrow_A1937	( Evans , Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) )	-	-
M86-2337	Evans	Asgrow_A1937	( Evans , Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) )	-	-
M86-245	M75-244	M75-322	( M75-244 ( Evans , A73-19084 ( Pike , Wells ) ) , M75-322 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson_78 ) )	-	-
M86-299	M76-33	M74-498	( M76-33 ( M64-157 ( Merit , Amsoy ) , McCall ) , M74-498 )	-	-
M86-356	M81-610	M76-349	( M81-610 ( Dawson , M70-447 ( Provar , M53-43 ( M10 , PI_180501 ) ) ) , M76-349 ( L69-202 ( L61-2193 ( Sioux ( PI_81021 , - ) ( PI_81021 , - ) , Harosoy ) , L61-2196 ( Sioux ( PI_81021 , - ) , Harosoy ) ) , M69-45 ( M63-158Bf ( PI_261475 , Pridesoy_II ) , Provar ) ) )	-	-
M86-421	M74-23	Gnome	( M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , Gnome )	-	-
M86-479	Evans	Hardin	( Evans , Hardin )	-	-
M86-571	Ozzie	A80-244003	( Ozzie , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) )	-	-
M86-626	Weber_84	Dassel	( Weber_84 , Dassel )	-	-
M86-750	M76-160	Hardin	( M76-160 , Hardin )	-	-
M86-918	Jacques_J103	Ozzie	( Jacques_J103 , Ozzie )	-	-
M87-1088	Evans	Ozzie	( Evans , Ozzie )	-	-
M87-135	Sibley	Hack	( Sibley , Hack )	-	-
M87-1709	Ozzie	C1640	( Ozzie , C1640 ( Century , - ) )	-	-
M87-330	M76-55	Ozzie	( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Ozzie )	-	-
M87-332	M76-55	Ozzie	( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Ozzie )	-	-
M87-346	M76-55	Simpson	( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Simpson )	-	-
M87-727	M73-62	Simpson	( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson )	-	-
M88-207	M81-99	Hardin	( M81-99 ( M70-9 ( M64-3 ( Traverse , PI_196163 ) , Amsoy_71 ) , M68-201 ( Evans , Steele ) ) , Hardin )	-	-
M88-504	M83-499	M83-18	( M83-499 ( M71-38 ( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , L78-189 ( Corsoy , Kingwa ) ) , M83-18 ( A2 , Hodgson_78 ) )	-	-
M89-1665	Cartter	M85-933	( Cartter , M85-933 ( Fayette , McCall ) )	-	-
M90-1278	BSR_101	Kato	( BSR_101 , Kato )	-	-
M90-1279	BSR_101	Kato	( BSR_101 , Kato )	-	-
M90-137050	M87-332	Maple_Ridge	( M87-332 ( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Ozzie ) , Maple_Ridge )	-	-
M90-1437	Dawson	HM8536	( Dawson , HM8536 ( HW79149 , Higan ( PI_80475 , - ) ) )	-	-
M90-162034	Burlison	M84-93	( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) )	-	-
M90-178161	M85-23	A20	( M85-23 ( M71-148 ( Clay , Evans ) , Simpson ) , A20 )	-	-
M90-184111	L85P-558	M86-1973	( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) )	-	-
M90-239130	M85-122	Lambert	( M85-122 ( M74-179 ( M68-256 ( Evans , Steele ) , Clay ) , M77-75 ( Coles , M66-30 ( Magna , M61-20 ) ) ) , Lambert )	-	-
M90-249010	M86-2337	M86-918	( M86-2337 ( Evans , Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) ) , M86-918 ( Jacques_J103 , Ozzie ) )	-	-
M90-361	M81-27	M83-16	( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M83-16 ( A2 , Hodgson_78 ) )	-	-
M90-370	M81-27	M83-16	( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M83-16 ( A2 , Hodgson_78 ) )	-	-
M90-381	M81-27	M83-16	( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M83-16 ( A2 , Hodgson_78 ) )	-	-
M90-421	M81-27	M83-16	( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M83-16 ( A2 , Hodgson_78 ) )	-	-
M90-665	M83-3	McCall	( M83-3 ( McCall , Maple_Presto ) , McCall )	-	-
M91-1087	M82-559	Kato	( M82-559 ( Vickery , Century ) , Kato )	-	-
M91-1137	Kasota	Kentwood	( Kasota , Kentwood )	-	-
M91-116124	Faribault	Archer	( Faribault ( M75-2 , L77-906 ) , Archer )	-	-
M91-134038	Harmony	Ozzie	( Harmony , Ozzie )	-	-
M91-1416	M83-727	A86-104011	( M83-727 ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson ) , A86-104011 ( A80-244036 ( A74-204034 ( M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) , Amsoy_71 ) , A80-344003 ( A75-332035 , Century ) ( A75-332035 , Century ) ) , A80-344003 ( A75-332035 , Century ) ( A75-332035 , Century ) ) )	-	-
M91-163126	E86-237	M87-135	( E86-237 , M87-135 ( Sibley , Hack ) )	-	-
M91-166056	IA2008	Bert	( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Bert )	-	-
M91-198009	Toyopro	Kato	( Toyopro , Kato )	-	-
M91-564	Ozzie	M86-421	( Ozzie , M86-421 ( M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , Gnome ) )	-	-
M91-821	M83-766	Leslie	( M83-766 ( Evans , M74-394 ( Hodgson , Wells ) ) , Leslie ( Hodgson_78 , Pella ) )	-	-
M91-895	M81-27	M85-52	( M81-27 ( M68-49-26 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , M70-294 ( PI_358323 , M63-217Y ) ) , M85-52 ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , Simpson ) )	-	-
M92-119	Sturdy	PI_361088_B	( Sturdy , PI_361088_B )	-	-
M92-120014	M87-1088	Dawson	( M87-1088 ( Evans , Ozzie ) , Dawson )	-	-
M92-129	Sturdy	PI_361088_B	( Sturdy , PI_361088_B )	-	-
M92-1525	M85-647	Bell	( M85-647 ( Ozzie , Fayette ) , Bell )	-	-
M92-1631	Maple_Ridge	Lakota	( Maple_Ridge , Lakota )	-	-
M92-1645	Faribault	Bell	( Faribault ( M75-2 , L77-906 ) , Bell )	-	-
M92-1651	Faribault	PI_437654	( Faribault ( M75-2 , L77-906 ) , PI_437654 )	-	-
M92-1708	Kato	Bell	( Kato , Bell )	-	-
M92-185003	Archer	Glacier	( Archer , Glacier )	-	-
M92-191023	M88-504	Kenwood	( M88-504 ( M83-499 ( M71-38 ( Wilkin , M62-263 ( Grant , M319W ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Hawkeye ) ) ) , L78-189 ( Corsoy , Kingwa ) ) , M83-18 ( A2 , Hodgson_78 ) ) , Kenwood )	-	-
M92-270029	M87-227	M87-346	( M87-227 , M87-346 ( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Simpson ) )	-	-
M92-59	Kato	PI_467313	( Kato , PI_467313 )	-	-
M92-597	Pioneer_P6061	Ozzie	( Pioneer_P6061 , Ozzie )	-	-
M92-674	Agassiz	Ozzie	( Agassiz , Ozzie )	-	-
M92-836	M85-564	Kato	( M85-564 ( M74-337 ( Evans , Northrup_King_9436 ( Corsoy , Wayne ) ) , M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) ) , Kato )	-	-
M93-133047	Faribault	Bell	( Faribault ( M75-2 , L77-906 ) , Bell )	-	-
M93-310162	M87-330	Glacier	( M87-330 ( M76-55 ( M69-20 ( Merit , Clay ) , McCall ) , Ozzie ) , Glacier )	-	-
M93-313185	Agassiz	M90-1437	( Agassiz , M90-1437 ( Dawson , HM8536 ( HW79149 , Higan ( PI_80475 , - ) ) ) )	-	-
M94-161045	IA1006	Agassiz	( IA1006 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , Agassiz )	-	-
M94-162105	IA2008R	M90-1278	( IA2008R , M90-1278 ( BSR_101 , Kato ) )	-	-
M94-246152	Lambert	M92-1651	( Lambert , M92-1651 ( Faribault ( M75-2 , L77-906 ) , PI_437654 ) )	-	-
M94-275024	M89-1006	Kato	( M89-1006 , Kato )	-	-
M95-116011	Glacier	Northrup_King_S19-90	( Glacier , Northrup_King_S19-90 )	-	-
M95-116024	Glacier	Northrup_King_S19-90	( Glacier , Northrup_King_S19-90 )	-	-
M95-123023	Parker	M92-1631	( Parker , M92-1631 ( Maple_Ridge , Lakota ) )	-	-
M95-123116	Parker	M92-1631	( Parker , M92-1631 ( Maple_Ridge , Lakota ) )	-	-
M95-211102	SD92-1272	Agassiz	( SD92-1272 ( Sibley , Kato ) , Agassiz )	-	-
M95-255017	M92-1525	A92-526007	( M92-1525 ( M85-647 ( Ozzie , Fayette ) , Bell ) , A92-526007 ( A20 , Asgrow_A2234 ) )	-	-
M95-258296	Lambert	M92-1631	( Lambert , M92-1631 ( Maple_Ridge , Lakota ) )	-	-
M95-265009	IA2008R	Lambert	( IA2008R , Lambert )	-	-
M95-274132	Council	Northrup_King_S19-90	( Council ( Ozzie , Dawson ) , Northrup_King_S19-90 )	-	-
M95-305-31	CX1538-70-11-1	M92-119	( CX1538-70-11-1 , M92-119 ( Sturdy , PI_361088_B ) )	-	-
M95-306-104	CX1538-70-11-1	M92-119	( CX1538-70-11-1 , M92-119 ( Sturdy , PI_361088_B ) )	-	-
M95-601001	Parker	PABU2-2	( Parker , PABU2-2 ( Devine , - ) )	-	-
M96-136016	M90-162034	IA2021	( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 )	-	-
M96-136086	M90-162034	IA2021	( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 )	-	Parentage conflict. NUST 2014-NUST 2007
M96-355009	M91-116124	MN1301	( M91-116124 ( Faribault ( M75-2 , L77-906 ) , Archer ) , MN1301 ( M84-492 ( A79-136012 ( Pride_B216 ( Corsoy , Wayne ) , Land_O_Lakes_4102 ) , M75-2 ) , M74-498 ) )	-	-
M96-356062	M92-674	M92-1708	( M92-674 ( Agassiz , Ozzie ) , M92-1708 ( Kato , Bell ) )	-	-
M96-746-4-2	Agassiz	M95-306-104	( Agassiz , M95-306-104 ( CX1538-70-11-1 , M92-119 ( Sturdy , PI_361088_B ) ) )	-	Cultivar derived from F2 generation seed 
M97-101088	ND91-2721	Pioneer_P9004	( ND91-2721 , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) )	-	-
M97-115063	MN0301	Tracker	( MN0301 , Tracker )	-	-
M97-121119	MN0302	Pioneer_P9004	( MN0302 , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) )	-	-
M97-121138	MN0302	Pioneer_P9004	( MN0302 , Pioneer_P9004 ( M83-442 ( M71-148 ( Clay , Evans ) , Pioneer_P0877 ) , McCall ) )	-	-
M97-129094	Archer	IA2021	( Archer , IA2021 )	-	-
M97-136016	M90-162034	IA2021	( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 )	-	-
M97-304076RR	Surge	M96-136-20	( Surge , M96-136-20 )	-	-
M97-357138	IA1006	Surge	( IA1006 ( IA2008 ( BSR_101 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Kenwood ) , Surge )	-	-
M98-108119	M92-120014	Traill	( M92-120014 ( M87-1088 ( Evans , Ozzie ) , Dawson ) , Traill ( M82-996 ( M72-3 ( Evans , Hodgson ) , Peterson_1677 ) , Sigco_KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) ) )	-	-
M98-134022	Lambert	Hartwig	( Lambert , Hartwig )	-	-
M98-239080	MN0902CN	IA1008	( MN0902CN , IA1008 )	-	-
M98-252008	MN0302	PI_561353	( MN0302 , PI_561353 )	-	-
M98-308007	MN1601SP	IA20121	( MN1601SP ( Vinton_81 , Proto ( M70-504 ( M63-87 ( Chippewa , PI_261475 ) , Bitterhof ) , M69-42 ( M63-158 ( PI_261475 , Pridesoy_II ) , Provar ) ) ) , IA20121 )	-	-
M98-315056	Toyosamari	Toyopro	( Toyosamari , Toyopro )	-	-
M98-331009RR	MN0302	M96-133030	( MN0302 , M96-133030 )	-	-
M98-332108	M91-198009	M93-133047	( M91-198009 ( Toyopro , Kato ) , M93-133047 ( Faribault ( M75-2 , L77-906 ) , Bell ) )	-	-
M98-332108RR	M91-198009	M96-133047	( M91-198009 ( Toyopro , Kato ) , M96-133047 )	-	-
M99-103172	IA2021	M96-746-4-2	( IA2021 , M96-746-4-2 ( Agassiz , M95-306-104 ( CX1538-70-11-1 , M92-119 ( Sturdy , PI_361088_B ) ) ) )	-	-
M99-278133	MN0301	S-1990	( MN0301 , S-1990 )	-	-
M99-286047	IA1008	Pioneer_P9234	( IA1008 , Pioneer_P9234 )	-	-
M99-286149	IA1008	Pioneer_P9234	( IA1008 , Pioneer_P9234 )	-	-
M99-386097	M89-1006	Kato	( M89-1006 , Kato )	-	-
MBC11-424-1-25	ND07-2303	XMAS_-M5-10	( ND07-2303 ( ND01-3559 ( Pioneer_P91B01 , ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ( M54-240 ( Korean , M42-37 ) ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) ) , ND99-2169 ( M91-564 ( Ozzie , M86-421 ( M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , Gnome ) ) , Pioneer_P9092 ) ) , XMAS_-M5-10 )	-	-
MBC11-424-1-48	ND07-2303	XMAS_-M5-10	( ND07-2303 ( ND01-3559 ( Pioneer_P91B01 , ND92-2381 ( M83-64 ( M74-227 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ( M54-240 ( Korean , M42-37 ) ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ( Renville , Capital ) ) ) , M63-194 ( Corsoy , PI_132207 ) ) , L78-189 ( Corsoy , Kingwa ) ) , Pioneer_P9061 ) ) , ND99-2169 ( M91-564 ( Ozzie , M86-421 ( M74-23 ( M68-49 ( Evans , M59-120 ( M54-240 ( Korean , M42-37 ) , M54-139 ( Renville , Capital ) ) ) , Hodgson ) , Gnome ) ) , Pioneer_P9092 ) ) , XMAS_-M5-10 )	-	-
MBC11-425-5-002	Glabrous	Noir1-SGC-01	( Glabrous , Noir1-SGC-01 )	-	-
MBC11-425-5-010	Glabrous	Noir1-SGC-01	( Glabrous , Noir1-SGC-01 )	-	-
MCH13R-113046	M00-530039	M05-615082	( M00-530039 ( MN1803RR , M96-136086 ( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 ) ) , M05-615082 )	-	-
MCH13R-113075	M00-530039	M05R-615082	( M00-530039 ( MN1803RR , M96-136086 ( M90-162034 ( Burlison ( K74-113-76-486 , Century ) , M84-93 ( M71-148 ( Clay , Evans ) , Ozzie ) ) , IA2021 ) ) , M05R-615082 )	-	-
MCH13R-117008	M06R-614008	M06R-613036	( M06R-614008 ( SDX00R-026-42 ( SD1081RR , IA1008 ) , N34505R ) , M06R-613036 ( M99-304146 , N33129R ) )	-	-
MCH13R-117046	M06R-614008	M06R-613036	( M06R-614008 ( SDX00R-026-42 ( SD1081RR , IA1008 ) , N34505R ) , M06R-613036 ( M99-304146 , N33129R ) )	-	-
MCH13R-117054	M06R-614008	M06R-613036	( M06R-614008 ( SDX00R-026-42 ( SD1081RR , IA1008 ) , N34505R ) , M06R-613036 ( M99-304146 , N33129R ) )	-	-
MCH13R-117072	M06R-614008	M06R-613036	( M06R-614008 ( SDX00R-026-42 ( SD1081RR , IA1008 ) , N34505R ) , M06R-613036 ( M99-304146 , N33129R ) )	-	-
MD00-5020	S92-1069	MD93-5298	( S92-1069 ( Manokin , Hartwig ) , MD93-5298 ( MD87-5669 ( L80-4349 , Egyptian ) , Edison ) )	-	-
MD00-5024	S92-1069	MD93-5298	( S92-1069 ( Manokin , Hartwig ) , MD93-5298 ( MD87-5669 ( L80-4349 , Egyptian ) , Edison ) )	-	-
MD00-5326	KY91-11114	Croton_3.9	( KY91-11114 ( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) , Croton_3.9 ( HC80-1944 ( L73U-632 ( Miller_67 , L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Elf ) , Asgrow_A3127 ( Williams , Essex ) ) )	-	-
MD00-6015	MD92-5769	N93-54	( MD92-5769 , N93-54 ( N85-67 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Epps ) , Holladay ) )	-	-
MD01-5866	K1364	SS91-7138	( K1364 ( Rhodes ( J74-123 , N73-520_ ) , Holladay ) , SS91-7138 ( Pioneer_P9442 , Pioneer_P9461 ) )	-	-
MD01-6106	U94-2306	S95-1908	( U94-2306 ( Holt ( Sherman , Harper ) , Dairyland_DSR304 ( Williams , - ) ) , S95-1908 ( S92-1495 ( AT550 , Hartwig ) , Northrup_King_S59-60 ) )	-	-
MD03-5453	MD96-5722	CX1834-1-2	( MD96-5722 ( KS4694 ( Sherman , Toano ( Ware , Essex ) ) , Corsica ) , CX1834-1-2 ( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) ) )	-	-
MD03-5517	MD86-5788	CX1834-1-2	( MD86-5788 , CX1834-1-2 ( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) ) )	-	-
MD03-6420	MD94-5332	CX1834-1-2	( MD94-5332 ( Clifford , Corsica ) , CX1834-1-2 ( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) ) )	-	-
MD05-5276	MD97-5905	K1401	( MD97-5905 ( TN90-3 , Stressland ) , K1401 ( Delsoy_4710 ( L77-443 ( Union , L75-8020 ( Corsoy , - ) ) , L77-906 ) , KS4694 ( Sherman , Toano ( Ware , Essex ) ) ) )	-	-
MD05-6207	LG97-7012	Loda	( LG97-7012 ( LG89-1525 ( PI_90566 , L74-3897 ( Williams , Beeson ) ) , Asgrow_A3322 ) , Loda )	-	-
MD07-5092	MD97-6065	MD00-5020	( MD97-6065 ( Manokin , Holladay ) , MD00-5020 ( S92-1069 ( Manokin , Hartwig ) , MD93-5298 ( MD87-5669 ( L80-4349 , Egyptian ) , Edison ) ) )	-	-
MD07-5756	NC97-3363-3TN24	MD99-173-11	( NC97-3363-3TN24 , MD99-173-11 )	-	LOW LIN
MD07-5782	Ina	MD97-6156	( Ina ( Jack , Hartwig ) , MD97-6156 )	-	-
MD07-5786	MD96-5722	MD03-5446	( MD96-5722 ( KS4694 ( Sherman , Toano ( Ware , Essex ) ) , Corsica ) , MD03-5446 )	-	-
MD0708WN_109	MD01-5866	S99-11509	( MD01-5866 ( K1364 ( Rhodes ( J74-123 , N73-520_ ) , Holladay ) , SS91-7138 ( Pioneer_P9442 , Pioneer_P9461 ) ) , S99-11509 ( LG91-7320 ( BSR_101 , LG82-8379 ( PI_68508 , FC_04007B ) ) , Probst ( Spencer , Resnik ) ) )	-	-
MD0708WN_13	S02-2259	MD99-6226	( S02-2259 , MD99-6226 ( V91-2935 , MD92-5769 ) )	-	-
MD0708WN_145	MD00-5326	MD03-5517	( MD00-5326 ( KY91-11114 ( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) , Croton_3.9 ( HC80-1944 ( L73U-632 ( Miller_67 , L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Elf ) , Asgrow_A3127 ( Williams , Essex ) ) ) , MD03-5517 ( MD86-5788 , CX1834-1-2 ( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) ) ) )	-	-
MD0708WN_157	MD00-5326	MD03-5517	( MD00-5326 ( KY91-11114 ( Asgrow_A3935 ( M0474C ( Mitchell ( Amsoy , Wayne ) , - ) , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) , Croton_3.9 ( HC80-1944 ( L73U-632 ( Miller_67 , L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Elf ) , Asgrow_A3127 ( Williams , Essex ) ) ) , MD03-5517 ( MD86-5788 , CX1834-1-2 ( Athow , M153-1-4-6-14 ( CX1515-4 ( CRS3-998-24-1 , C1813 ( C1655 ( Hobbit , Century ) , Pella_86 ) ) , - ) ) ) )	-	-
